"","id","decimalLongitude","decimalLatitude","catalogNumber","datasetName","obisID","scientificNameID","genus","family","order","species","speciesID","sex","datasetID"
"15018",1140054318,-59.53709,46.50125,"NED2000431-75-201-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"dfogfsdbfish"
"15019",1140054355,-59.53892,46.6045,"HAM1991231-96-23-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"dfogfsdbfish"
"15020",1140054531,-59.70675,46.79258,"NED1994222-59-410-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",478173,"urn:lsid:marinespecies.org:taxname:183289","Nezumia","Macrouridae","Gadiformes","Nezumia bairdii",478173,NA,"dfogfsdbfish"
"15021",1140054586,-59.55242,46.57034,"NED1996247-50-10-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfogfsdbfish"
"15022",1140054596,-59.53892,46.6045,"HAM1991231-96-625-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",523626,"urn:lsid:marinespecies.org:taxname:159821","Ulvaria","Stichaeidae","Perciformes","Ulvaria subbifurcata",523626,NA,"dfogfsdbfish"
"15023",1140054597,-59.75217,46.75034,"HAM1991231-98-10-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfogfsdbfish"
"15024",1140054618,-59.93634,46.82483,"NED1996247-48-647-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",641045,"urn:lsid:marinespecies.org:taxname:127118","Lycodes","Zoarcidae","Perciformes","Lycodes vahlii",641045,NA,"dfogfsdbfish"
"15025",1140054818,-59.78059,46.76284,"NED1996247-49-340-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",406866,"urn:lsid:marinespecies.org:taxname:159459","Aspidophoroides","Agonidae","Scorpaeniformes","Aspidophoroides monopterygius",406866,NA,"dfogfsdbfish"
"15026",1140054952,-59.92417,46.7355,"NED1994222-56-40-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfogfsdbfish"
"15027",1140054953,-60.03292,46.8875,"NED1994222-57-31-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"dfogfsdbfish"
"15028",1140054954,-60.03292,46.8875,"NED1994222-57-647-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",641045,"urn:lsid:marinespecies.org:taxname:127118","Lycodes","Zoarcidae","Perciformes","Lycodes vahlii",641045,NA,"dfogfsdbfish"
"15029",1140054955,-60.15817,47.11559,"NED1994222-58-16-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",495147,"urn:lsid:marinespecies.org:taxname:126441","Pollachius","Gadidae","Gadiformes","Pollachius virens",495147,NA,"dfogfsdbfish"
"15030",1140054956,-60.15817,47.11559,"NED1994222-58-41-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfogfsdbfish"
"15031",1140054957,-60.15817,47.11559,"NED1994222-58-4511-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",456903,"urn:lsid:marinespecies.org:taxname:153087","Illex","Ommastrephidae","Oegopsida","Illex illecebrosus",456903,NA,"dfogfsdbfish"
"15032",1140054958,-59.70675,46.79258,"NED1994222-59-40-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfogfsdbfish"
"15033",1140054959,-59.70675,46.79258,"NED1994222-59-114-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",438467,"urn:lsid:marinespecies.org:taxname:126450","Enchelyopus","Lotidae","Gadiformes","Enchelyopus cimbrius",438467,NA,"dfogfsdbfish"
"15034",1140054960,-59.58158,46.70492,"NED1994222-60-112-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",657629,"urn:lsid:marinespecies.org:taxname:158988","Phycis","Phycidae","Gadiformes","Phycis chesteri",657629,NA,"dfogfsdbfish"
"15035",1140055167,-59.55242,46.57034,"NED1996247-50-51-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",600652,"urn:lsid:marinespecies.org:taxname:126759","Anarhichas","Anarhichadidae","Perciformes","Anarhichas minor",600652,NA,"dfogfsdbfish"
"15036",1140055169,-59.93634,46.82483,"NED1996247-48-201-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"dfogfsdbfish"
"15037",1140055305,-59.88333,46.83892,"NED1997734-64-23-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"dfogfsdbfish"
"15038",1140055646,-59.48159,46.656,"NED1999929-82-150-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",752411,"urn:lsid:marinespecies.org:taxname:125498",NA,"Myctophidae","Myctophiformes",NA,NA,NA,"dfogfsdbfish"
"15039",1140055689,-59.24709,46.51667,"NED2000431-71-204-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",462774,"urn:lsid:marinespecies.org:taxname:158553","Leucoraja","Rajidae","Rajiformes","Leucoraja ocellata",462774,NA,"dfogfsdbfish"
"15040",1140055832,-59.48159,46.656,"NED1999929-82-31-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"dfogfsdbfish"
"15041",1140055861,-59.42859,46.46842,"NED1998832-36-4511-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",456903,"urn:lsid:marinespecies.org:taxname:153087","Illex","Ommastrephidae","Oegopsida","Illex illecebrosus",456903,NA,"dfogfsdbfish"
"15042",1140055862,-59.42859,46.46842,"NED1998832-36-41-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfogfsdbfish"
"15043",1140056069,-59.42859,46.46842,"NED1998832-36-40-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfogfsdbfish"
"15044",1140056079,-59.95675,46.91617,"NED1998832-33-50-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",402406,"urn:lsid:marinespecies.org:taxname:126758","Anarhichas","Anarhichadidae","Perciformes","Anarhichas lupus",402406,NA,"dfogfsdbfish"
"15045",1140056080,-59.78309,46.68059,"NED1998832-35-340-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",406866,"urn:lsid:marinespecies.org:taxname:159459","Aspidophoroides","Agonidae","Scorpaeniformes","Aspidophoroides monopterygius",406866,NA,"dfogfsdbfish"
"15046",1140056084,-59.808,46.499,"NED1998832-31-611-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",599445,"urn:lsid:marinespecies.org:taxname:125909","Ammodytes","Ammodytidae","Perciformes",NA,NA,NA,"dfogfsdbfish"
"15047",1140056147,-59.63708,46.55992,"NED1995227-44-306-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",406460,"urn:lsid:marinespecies.org:taxname:127195","Artediellus","Cottidae","Scorpaeniformes","Artediellus uncinatus",406460,NA,"dfogfsdbfish"
"15048",1140056148,-59.44059,46.52383,"NED1995227-46-10-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfogfsdbfish"
"15049",1140056486,-59.184,46.52542,"NED1998832-37-220-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",512833,"urn:lsid:marinespecies.org:taxname:105923","Squalus","Squalidae","Squaliformes","Squalus acanthias",512833,NA,"dfogfsdbfish"
"15050",1140056772,-59.184,46.52542,"NED1998832-37-617-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",640989,"urn:lsid:marinespecies.org:taxname:159257","Lycenchelys","Zoarcidae","Perciformes","Lycenchelys paxillus",640989,NA,"dfogfsdbfish"
"15051",1140056832,-59.55242,46.57034,"NED1996247-50-880-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",406449,"urn:lsid:marinespecies.org:taxname:127193","Artediellus","Cottidae","Scorpaeniformes","Artediellus atlanticus",406449,NA,"dfogfsdbfish"
"15052",1140056834,-59.97292,46.91709,"NED1996247-47-646-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",469338,"urn:lsid:marinespecies.org:taxname:127120","Melanostigma","Zoarcidae","Perciformes","Melanostigma atlanticum",469338,NA,"dfogfsdbfish"
"15053",1140056835,-59.78059,46.76284,"NED1996247-49-23-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"dfogfsdbfish"
"15054",1140056836,-59.55242,46.57034,"NED1996247-50-647-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",641045,"urn:lsid:marinespecies.org:taxname:127118","Lycodes","Zoarcidae","Perciformes","Lycodes vahlii",641045,NA,"dfogfsdbfish"
"15055",1140056838,-60.10784,47.13309,"NED1996247-46-12-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfogfsdbfish"
"15056",1140056839,-60.10784,47.13309,"NED1996247-46-23-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"dfogfsdbfish"
"15057",1140056840,-59.97292,46.91709,"NED1996247-47-202-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",467598,"urn:lsid:marinespecies.org:taxname:158554","Malacoraja","Rajidae","Rajiformes","Malacoraja senta",467598,NA,"dfogfsdbfish"
"15058",1140056944,-59.808,46.499,"NED1998832-31-42-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",463332,"urn:lsid:marinespecies.org:taxname:158879","Limanda","Pleuronectidae","Pleuronectiformes","Limanda ferruginea",463332,NA,"dfogfsdbfish"
"15059",1140056945,-59.808,46.499,"NED1998832-31-626-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",441661,"urn:lsid:marinespecies.org:taxname:159817","Eumesogrammus","Stichaeidae","Perciformes","Eumesogrammus praecisus",441661,NA,"dfogfsdbfish"
"15060",1140056982,-60.2295,46.96592,"NED1998832-34-622-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",465616,"urn:lsid:marinespecies.org:taxname:154675","Lumpenus","Stichaeidae","Perciformes","Lumpenus lampretaeformis",465616,NA,"dfogfsdbfish"
"15061",1140057053,-59.93892,46.774,"NED1996247-44-40-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfogfsdbfish"
"15062",1140057060,-59.76667,46.83333,"NED1984036-28-201-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"dfogfsdbfish"
"15063",1140057285,-59.46325,46.55175,"NED1993190-87-16-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",495147,"urn:lsid:marinespecies.org:taxname:126441","Pollachius","Gadidae","Gadiformes","Pollachius virens",495147,NA,"dfogfsdbfish"
"15064",1140057317,-59.95675,46.91617,"NED1998832-33-202-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",467598,"urn:lsid:marinespecies.org:taxname:158554","Malacoraja","Rajidae","Rajiformes","Malacoraja senta",467598,NA,"dfogfsdbfish"
"15065",1140057318,-59.808,46.499,"NED1998832-31-41-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfogfsdbfish"
"15066",1140057344,-59.48159,46.656,"NED1999929-82-41-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfogfsdbfish"
"15067",1140057378,-59.95675,46.91617,"NED1998832-33-40-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfogfsdbfish"
"15068",1140057379,-59.95675,46.91617,"NED1998832-33-10-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfogfsdbfish"
"15069",1140057380,-59.95675,46.91617,"NED1998832-33-64-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",467703,"urn:lsid:marinespecies.org:taxname:126735","Mallotus","Osmeridae","Osmeriformes","Mallotus villosus",467703,NA,"dfogfsdbfish"
"15070",1140057381,-60.2295,46.96592,"NED1998832-34-23-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"dfogfsdbfish"
"15071",1140057382,-60.2295,46.96592,"NED1998832-34-647-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",641045,"urn:lsid:marinespecies.org:taxname:127118","Lycodes","Zoarcidae","Perciformes","Lycodes vahlii",641045,NA,"dfogfsdbfish"
"15072",1140057383,-60.2295,46.96592,"NED1998832-34-340-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",406866,"urn:lsid:marinespecies.org:taxname:159459","Aspidophoroides","Agonidae","Scorpaeniformes","Aspidophoroides monopterygius",406866,NA,"dfogfsdbfish"
"15073",1140057384,-59.78309,46.68059,"NED1998832-35-201-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"dfogfsdbfish"
"15074",1140057435,-59.63884,46.47509,"NED1995227-45-201-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"dfogfsdbfish"
"15075",1140057592,-59.78309,46.68059,"NED1998832-35-64-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",467703,"urn:lsid:marinespecies.org:taxname:126735","Mallotus","Osmeridae","Osmeriformes","Mallotus villosus",467703,NA,"dfogfsdbfish"
"15076",1140057597,-60.01284,46.88934,"NED1999929-84-630-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",429027,"urn:lsid:marinespecies.org:taxname:159675","Cryptacanthodes","Cryptacanthodidae","Perciformes","Cryptacanthodes maculatus",429027,NA,"dfogfsdbfish"
"15077",1140057741,-59.68209,46.38017,"NED1993190-91-10-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfogfsdbfish"
"15078",1140057742,-59.68209,46.38017,"NED1993190-91-220-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",512833,"urn:lsid:marinespecies.org:taxname:105923","Squalus","Squalidae","Squaliformes","Squalus acanthias",512833,NA,"dfogfsdbfish"
"15079",1140058979,-60.01284,46.88934,"NED1999929-84-647-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",641045,"urn:lsid:marinespecies.org:taxname:127118","Lycodes","Zoarcidae","Perciformes","Lycodes vahlii",641045,NA,"dfogfsdbfish"
"15080",1140059169,-59.48159,46.656,"NED1999929-82-64-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",467703,"urn:lsid:marinespecies.org:taxname:126735","Mallotus","Osmeridae","Osmeriformes","Mallotus villosus",467703,NA,"dfogfsdbfish"
"15081",1140059396,-59.31842,46.52292,"NED2000431-72-712-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",602529,"urn:lsid:marinespecies.org:taxname:126352","Arctozenus","Paralepididae","Aulopiformes","Arctozenus risso",602529,NA,"dfogfsdbfish"
"15082",1140060469,-59.815,46.52084,"NED2001037-31-10-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfogfsdbfish"
"15083",1140060470,-59.815,46.52084,"NED2001037-31-301-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",474447,"urn:lsid:marinespecies.org:taxname:127203","Myoxocephalus","Cottidae","Scorpaeniformes","Myoxocephalus scorpius",474447,NA,"dfogfsdbfish"
"15084",1140060486,-59.98242,46.885,"NED2001037-34-31-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"dfogfsdbfish"
"15085",1140060487,-59.98242,46.885,"NED2001037-34-520-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",417030,"urn:lsid:marinespecies.org:taxname:127212","Careproctus","Liparidae","Scorpaeniformes","Careproctus reinhardti",417030,NA,"dfogfsdbfish"
"15086",1140060488,-60.191,47.12117,"NED2001037-35-202-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",467598,"urn:lsid:marinespecies.org:taxname:158554","Malacoraja","Rajidae","Rajiformes","Malacoraja senta",467598,NA,"dfogfsdbfish"
"15087",1140060489,-60.191,47.12117,"NED2001037-35-410-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",478173,"urn:lsid:marinespecies.org:taxname:183289","Nezumia","Macrouridae","Gadiformes","Nezumia bairdii",478173,NA,"dfogfsdbfish"
"15088",1140060490,-59.67534,46.76009,"NED2001037-36-31-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"dfogfsdbfish"
"15089",1140060491,-59.67534,46.76009,"NED2001037-36-220-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",512833,"urn:lsid:marinespecies.org:taxname:105923","Squalus","Squalidae","Squaliformes","Squalus acanthias",512833,NA,"dfogfsdbfish"
"15090",1140060669,-59.98242,46.885,"NED2001037-34-241-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",474883,"urn:lsid:marinespecies.org:taxname:101170","Myxine","Myxinidae","Myxiniformes","Myxine glutinosa",474883,NA,"dfogfsdbfish"
"15091",1140060788,-59.98242,46.885,"NED2001037-34-41-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfogfsdbfish"
"15092",1140060789,-59.67534,46.76009,"NED2001037-36-12-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfogfsdbfish"
"15093",1140061290,-59.815,46.52084,"NED2001037-31-23-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"dfogfsdbfish"
"15094",1140061465,-59.98242,46.885,"NED2001037-34-12-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfogfsdbfish"
"15095",1140061466,-59.67534,46.76009,"NED2001037-36-40-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfogfsdbfish"
"15096",1140061579,-59.67534,46.76009,"NED2001037-36-60-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",424201,"urn:lsid:marinespecies.org:taxname:126417","Clupea","Clupeidae","Clupeiformes","Clupea harengus",424201,NA,"dfogfsdbfish"
"15097",1140061581,-60.191,47.12117,"NED2001037-35-520-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",417030,"urn:lsid:marinespecies.org:taxname:127212","Careproctus","Liparidae","Scorpaeniformes","Careproctus reinhardti",417030,NA,"dfogfsdbfish"
"15098",1140061628,-60.191,47.12117,"NED2001037-35-23-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"dfogfsdbfish"
"15099",1140061637,-59.98242,46.885,"NED2001037-34-10-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfogfsdbfish"
"15100",1140061638,-60.191,47.12117,"NED2001037-35-12-1","DFO Maritimes Research Vessel Trawl Surveys Fish Observations",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfogfsdbfish"
